"YYYYMMDD","hhmmss (UTC+0)","MCC","MNC","LAC","CID","Latitude","Longitude","Timezone"
20101115,041644,310,26,99,2725,40.743206,-73.984366,-5
20101115,041708,310,26,99,2406,40.745092,-73.983594,-5
20101115,041936,310,26,99,2725,40.743206,-73.984366,-5
20101115,042012,310,26,99,2406,40.745092,-73.983594,-5
20101115,042229,310,26,99,2407,40.746250,-73.981853,-5
20101115,042240,310,26,99,2698,40.744641,-73.981131,-5
20101115,042354,310,26,99,2407,40.746250,-73.981853,-5
20101115,042623,310,26,99,2698,40.744641,-73.981131,-5
20101115,045938,310,26,100,2699,40.747197,-73.987569,-5
20101115,045947,310,26,99,2698,40.744641,-73.981131,-5
20101115,051109,310,26,99,2407,40.746250,-73.981853,-5
20101115,051128,310,26,99,2698,40.744641,-73.981131,-5
20101115,070957,310,26,99,2407,40.746250,-73.981853,-5
20101115,071016,310,26,99,2698,40.744641,-73.981131,-5
20101115,093156,310,26,100,2699,40.747197,-73.987569,-5
20101115,093420,310,26,99,2698,40.744641,-73.981131,-5
20101115,093635,310,26,100,2699,40.747197,-73.987569,-5
20101115,094029,310,26,99,2698,40.744641,-73.981131,-5
20101115,095526,310,26,99,2407,40.746250,-73.981853,-5
20101115,095547,310,26,99,2698,40.744641,-73.981131,-5
20101115,095808,310,26,99,2407,40.746250,-73.981853,-5
20101115,095843,310,26,99,2698,40.744641,-73.981131,-5
20101115,095902,310,26,99,2407,40.746250,-73.981853,-5
20101115,095959,310,26,99,2698,40.744641,-73.981131,-5
20101115,100020,310,26,99,2407,40.746250,-73.981853,-5
20101115,100657,310,26,99,2698,40.744641,-73.981131,-5
20101115,101153,310,26,99,2407,40.746250,-73.981853,-5
20101115,101229,310,26,99,2698,40.744641,-73.981131,-5
20101115,101437,310,26,99,2407,40.746250,-73.981853,-5
20101115,101700,310,26,99,2698,40.744641,-73.981131,-5
20101115,101945,310,26,99,2407,40.746250,-73.981853,-5
20101115,102027,310,26,99,2698,40.744641,-73.981131,-5
20101115,102046,310,26,99,2407,40.746250,-73.981853,-5
20101115,102133,310,26,99,2698,40.744641,-73.981131,-5
20101115,102208,310,26,99,2407,40.746250,-73.981853,-5
20101115,104020,310,26,99,2698,40.744641,-73.981131,-5
20101115,104038,310,26,99,2407,40.746250,-73.981853,-5
20101115,104352,310,26,99,2698,40.744641,-73.981131,-5
20101115,104437,310,26,99,2407,40.746250,-73.981853,-5
20101115,104632,310,26,99,2698,40.744641,-73.981131,-5
20101115,104834,310,26,99,2407,40.746250,-73.981853,-5
20101115,105029,310,26,99,2698,40.744641,-73.981131,-5
20101115,105124,310,26,99,2407,40.746250,-73.981853,-5
20101115,105159,310,26,99,2698,40.744641,-73.981131,-5
20101115,105229,310,26,99,2407,40.746250,-73.981853,-5
20101115,105538,310,26,99,2698,40.744641,-73.981131,-5
20101115,105613,310,26,99,2407,40.746250,-73.981853,-5
20101115,112616,310,26,99,2698,40.744641,-73.981131,-5
20101115,112745,310,26,99,2407,40.746250,-73.981853,-5
20101115,113149,310,26,99,2698,40.744641,-73.981131,-5
20101115,113341,310,26,99,2407,40.746250,-73.981853,-5
20101115,113431,310,26,99,2698,40.744641,-73.981131,-5
20101115,113500,310,26,99,2407,40.746250,-73.981853,-5
20101115,114131,310,26,99,2698,40.744641,-73.981131,-5
20101115,114201,310,26,99,2407,40.746250,-73.981853,-5
20101115,114554,310,26,99,2698,40.744641,-73.981131,-5
20101115,114651,310,26,99,2407,40.746250,-73.981853,-5
20101115,115033,310,26,99,2698,40.744641,-73.981131,-5
20101115,115052,310,26,99,2407,40.746250,-73.981853,-5
20101115,115227,310,26,99,2698,40.744641,-73.981131,-5
20101115,115302,310,26,99,2407,40.746250,-73.981853,-5
20101115,115354,310,26,99,2698,40.744641,-73.981131,-5
20101115,120130,310,26,99,2407,40.746250,-73.981853,-5
20101115,120210,310,26,99,2698,40.744641,-73.981131,-5
20101115,120307,310,26,99,2407,40.746250,-73.981853,-5
20101115,120512,310,26,99,2698,40.744641,-73.981131,-5
20101115,120539,310,26,99,2407,40.746250,-73.981853,-5
20101115,120614,310,26,99,2698,40.744641,-73.981131,-5
20101115,123405,310,26,99,2407,40.746250,-73.981853,-5
20101115,123424,310,26,99,2698,40.744641,-73.981131,-5
20101115,124039,310,26,99,2407,40.746250,-73.981853,-5
20101115,124114,310,26,99,2698,40.744641,-73.981131,-5
20101115,125145,310,26,99,2407,40.746250,-73.981853,-5
20101115,125215,310,26,99,2698,40.744641,-73.981131,-5
20101115,125459,310,26,99,2407,40.746250,-73.981853,-5
20101115,125518,310,26,99,2698,40.744641,-73.981131,-5
20101115,125752,310,26,99,2407,40.746250,-73.981853,-5
20101115,125852,310,26,99,2698,40.744641,-73.981131,-5
20101115,130042,310,26,100,2699,40.747197,-73.987569,-5
20101115,143509,310,26,99,2698,40.744641,-73.981131,-5
20101115,143609,310,26,99,2407,40.746250,-73.981853,-5
20101115,143644,310,26,99,2698,40.744641,-73.981131,-5
20101115,143726,310,26,99,2407,40.746250,-73.981853,-5
20101115,143745,310,26,99,2698,40.744641,-73.981131,-5
20101115,143817,310,26,99,2407,40.746250,-73.981853,-5
20101115,143852,310,26,99,2698,40.744641,-73.981131,-5
20101115,143929,310,26,99,2407,40.746250,-73.981853,-5
20101115,144017,310,26,99,2698,40.744641,-73.981131,-5
20101115,144047,310,26,99,2407,40.746250,-73.981853,-5
20101115,144139,310,26,99,2698,40.744641,-73.981131,-5
20101115,144200,310,26,99,2407,40.746250,-73.981853,-5
20101115,144230,310,26,99,2698,40.744641,-73.981131,-5
20101115,144252,310,26,99,2407,40.746250,-73.981853,-5
20101115,144310,310,26,99,2698,40.744641,-73.981131,-5
20101115,144336,310,26,100,2699,40.747197,-73.987569,-5
20101115,144708,310,26,99,2698,40.744641,-73.981131,-5
20101115,162538,310,26,99,2407,40.746250,-73.981853,-5
20101115,162557,310,26,99,2406,40.745092,-73.983594,-5
20101115,162717,310,26,99,2725,40.743206,-73.984366,-5
20101115,162910,310,26,99,2406,40.745092,-73.983594,-5
20101115,162920,310,26,99,2725,40.743206,-73.984366,-5
20101115,163207,310,26,99,2406,40.745092,-73.983594,-5
20101115,163223,310,26,99,2725,40.743206,-73.984366,-5
20101115,163243,310,26,99,2406,40.745092,-73.983594,-5
20101115,163250,310,26,99,2725,40.743206,-73.984366,-5
20101115,163311,310,26,99,2406,40.745092,-73.983594,-5
20101115,163324,310,26,99,2725,40.743206,-73.984366,-5
20101115,163831,310,26,99,2740,40.743477,-73.984483,-5
20101115,163843,310,26,99,2725,40.743206,-73.984366,-5
20101115,164009,0,0,0,0,0.000000,0.000000,-5
20101115,183246,310,26,99,2698,40.744641,-73.981131,-5
20101115,185200,310,26,100,2699,40.747197,-73.987569,-5
20101115,185640,310,26,99,2698,40.744641,-73.981131,-5
20101115,195710,310,26,99,2406,40.745092,-73.983594,-5
20101115,195738,310,26,99,2698,40.744641,-73.981131,-5
20101115,200446,310,26,99,2406,40.745092,-73.983594,-5
20101115,200506,310,26,99,2698,40.744641,-73.981131,-5
20101115,200601,310,26,99,2406,40.745092,-73.983594,-5
20101115,200716,310,26,99,2698,40.744641,-73.981131,-5
20101115,200742,310,26,99,2406,40.745092,-73.983594,-5
20101115,200749,310,26,99,2698,40.744641,-73.981131,-5
20101115,201435,0,0,0,0,0.000000,0.000000,-5
20101115,201436,310,26,99,2698,40.744641,-73.981131,-5
20101115,201456,0,0,0,0,0.000000,0.000000,-5
20101115,201457,310,26,99,2698,40.744641,-73.981131,-5
20101115,204011,310,26,99,2407,40.746250,-73.981853,-5
20101115,204020,310,26,99,2406,40.745092,-73.983594,-5
20101115,204039,310,26,99,2407,40.746250,-73.981853,-5
20101115,204058,310,26,99,2406,40.745092,-73.983594,-5
20101115,204223,310,26,99,2407,40.746250,-73.981853,-5
20101115,204252,310,26,99,2406,40.745092,-73.983594,-5
20101115,204323,310,26,99,2698,40.744641,-73.981131,-5
20101115,204329,310,26,99,2407,40.746250,-73.981853,-5
20101115,204410,310,26,99,2698,40.744641,-73.981131,-5
20101115,223328,310,26,100,2699,40.747197,-73.987569,-5
20101115,230614,310,26,99,2698,40.744641,-73.981131,-5
20101115,235732,310,26,99,2407,40.746250,-73.981853,-5
20101115,235751,310,26,99,2698,40.744641,-73.981131,-5
20101116,002059,310,26,99,2407,40.746250,-73.981853,-5
20101116,002118,310,26,99,2698,40.744641,-73.981131,-5
20101116,005709,310,26,99,2407,40.746250,-73.981853,-5
20101116,005728,310,26,99,2698,40.744641,-73.981131,-5
20101116,034857,310,26,99,2406,40.745092,-73.983594,-5
20101116,034910,310,26,99,2698,40.744641,-73.981131,-5
20101116,035541,310,26,99,2407,40.746250,-73.981853,-5
20101116,035600,310,26,99,2406,40.745092,-73.983594,-5
20101116,035755,310,26,99,2725,40.743206,-73.984366,-5
20101116,035843,310,26,99,2740,40.743477,-73.984483,-5
20101116,035853,310,26,99,2725,40.743206,-73.984366,-5
20101116,035912,310,26,99,2740,40.743477,-73.984483,-5
20101116,040027,310,26,99,2725,40.743206,-73.984366,-5
20101116,040105,310,26,99,2740,40.743477,-73.984483,-5
20101116,040208,310,26,99,2725,40.743206,-73.984366,-5
20101116,040239,310,26,99,2740,40.743477,-73.984483,-5
20101116,040326,310,26,99,2725,40.743206,-73.984366,-5
20101116,040354,310,26,99,2740,40.743477,-73.984483,-5
20101116,040438,310,26,99,2725,40.743206,-73.984366,-5
20101116,040516,310,26,99,2740,40.743477,-73.984483,-5
20101116,040725,310,26,99,2725,40.743206,-73.984366,-5
20101116,040744,310,26,99,2740,40.743477,-73.984483,-5
20101116,040943,310,26,99,2725,40.743206,-73.984366,-5
20101116,041155,310,26,99,2406,40.745092,-73.983594,-5
20101116,041245,310,26,99,2407,40.746250,-73.981853,-5
20101116,041310,310,26,99,2698,40.744641,-73.981131,-5
20101116,141025,310,26,99,2407,40.746250,-73.981853,-5
20101116,141112,310,26,99,2698,40.744641,-73.981131,-5
20101116,141216,310,26,99,2407,40.746250,-73.981853,-5
20101116,141314,310,26,99,2698,40.744641,-73.981131,-5
20101116,151611,310,26,99,2407,40.746250,-73.981853,-5
20101116,151631,310,26,99,2406,40.745092,-73.983594,-5
20101116,151719,310,26,99,2724,40.745880,-73.984038,-5
20101116,151726,310,26,99,2406,40.745092,-73.983594,-5
20101116,151813,310,26,99,2725,40.743206,-73.984366,-5
20101116,151843,310,26,99,2406,40.745092,-73.983594,-5
20101116,151957,310,26,99,2724,40.745880,-73.984038,-5
20101116,152004,310,26,99,2406,40.745092,-73.983594,-5
20101116,152230,310,26,99,2725,40.743206,-73.984366,-5
20101116,152335,310,26,99,2856,40.742946,-73.982169,-5
20101116,152631,310,26,99,2703,40.746052,-73.980235,-5
20101116,152654,310,26,99,2856,40.742946,-73.982169,-5
20101116,152718,310,26,99,2703,40.746052,-73.980235,-5
20101116,152731,310,26,99,2856,40.742946,-73.982169,-5
20101116,153049,310,26,99,2703,40.746052,-73.980235,-5
20101116,153108,310,26,99,2856,40.742946,-73.982169,-5
20101116,153317,310,26,99,2703,40.746052,-73.980235,-5
20101116,153328,310,26,99,2856,40.742946,-73.982169,-5
20101116,153610,310,26,99,2703,40.746052,-73.980235,-5
20101116,153645,310,26,99,2856,40.742946,-73.982169,-5
20101116,153811,310,26,99,2698,40.744641,-73.981131,-5
20101116,153819,310,26,99,2856,40.742946,-73.982169,-5
20101116,153835,310,26,99,2698,40.744641,-73.981131,-5
20101116,153933,310,26,99,331,40.744426,-73.978724,-5
20101116,154020,310,26,99,2700,40.745355,-73.979281,-5
20101116,154059,310,26,99,2701,40.744260,-73.977047,-5
20101116,154112,310,26,99,2700,40.745355,-73.979281,-5
20101116,154414,310,26,99,2701,40.744260,-73.977047,-5
20101116,154430,310,26,99,2700,40.745355,-73.979281,-5
20101116,154500,310,26,99,2701,40.744260,-73.977047,-5
20101116,154524,310,26,99,2700,40.745355,-73.979281,-5
20101116,154545,310,26,99,2701,40.744260,-73.977047,-5
20101116,154614,310,26,99,2700,40.745355,-73.979281,-5
20101116,154646,310,26,99,331,40.744426,-73.978724,-5
20101116,154658,310,26,99,2700,40.745355,-73.979281,-5
20101116,154926,310,26,99,2701,40.744260,-73.977047,-5
20101116,155001,310,26,99,2700,40.745355,-73.979281,-5
20101116,155020,310,26,99,2701,40.744260,-73.977047,-5
20101116,155045,310,26,99,2700,40.745355,-73.979281,-5
20101116,155104,310,26,99,2701,40.744260,-73.977047,-5
20101116,155333,310,26,99,331,40.744426,-73.978724,-5
20101116,155352,310,26,99,2700,40.745355,-73.979281,-5
20101116,155413,310,26,99,2701,40.744260,-73.977047,-5
20101116,155538,310,26,99,2700,40.745355,-73.979281,-5
20101116,155612,310,26,99,2701,40.744260,-73.977047,-5
20101116,160204,310,26,99,2700,40.745355,-73.979281,-5
20101116,160219,310,26,99,2701,40.744260,-73.977047,-5
20101116,160428,310,26,99,2700,40.745355,-73.979281,-5
20101116,160448,310,26,99,2701,40.744260,-73.977047,-5
20101116,160605,310,26,99,331,40.744426,-73.978724,-5
20101116,160634,310,26,99,2700,40.745355,-73.979281,-5
20101116,160653,310,26,99,2857,40.745419,-73.981456,-5
20101116,160734,310,26,99,2703,40.746052,-73.980235,-5
20101116,160812,310,26,99,2698,40.744641,-73.981131,-5
20101116,161444,310,26,99,331,40.744426,-73.978724,-5
20101116,161452,310,26,99,2698,40.744641,-73.981131,-5
20101116,162350,310,26,99,2407,40.746250,-73.981853,-5
20101116,162409,310,26,99,2698,40.744641,-73.981131,-5
20101116,162814,310,26,99,2407,40.746250,-73.981853,-5
20101116,162834,310,26,99,2698,40.744641,-73.981131,-5
20101116,164029,310,26,99,2407,40.746250,-73.981853,-5
20101116,164049,310,26,99,2698,40.744641,-73.981131,-5
20101116,165932,310,26,99,2407,40.746250,-73.981853,-5
20101116,165944,310,26,99,2698,40.744641,-73.981131,-5
20101116,170111,310,26,99,2406,40.745092,-73.983594,-5
20101116,170135,310,26,99,2698,40.744641,-73.981131,-5
20101116,171130,310,26,99,2406,40.745092,-73.983594,-5
20101116,171154,310,26,99,2698,40.744641,-73.981131,-5
20101116,172115,310,26,99,2407,40.746250,-73.981853,-5
20101116,172219,310,26,99,2406,40.745092,-73.983594,-5
20101116,172230,310,26,99,2407,40.746250,-73.981853,-5
20101116,172523,0,0,0,0,0.000000,0.000000,-5
20101116,190303,310,26,74,2416,40.640633,-73.788521,-5
20101116,230526,310,26,74,2674,40.592820,-73.810633,-5
20101116,230538,310,26,74,2416,40.640633,-73.788521,-5
20101116,234022,310,26,74,2674,40.592820,-73.810633,-5
20101116,234043,310,26,74,2673,40.609945,-73.796395,-5
20101116,234114,310,26,74,2677,40.593017,-73.821115,-5
20101116,234145,310,26,74,2673,40.609945,-73.796395,-5
20101117,090626,0,0,0,0,0.000000,0.000000,1
20101117,090628,230,3,6,1860,50.107778,14.261131,1
20101117,092633,230,3,6,1862,50.102502,14.275298,1
20101117,092823,230,3,6,1857,50.105821,14.269243,1
20101117,092854,230,3,6,2010,50.105821,14.284319,1
20101117,092936,230,3,6,1856,50.113904,14.279758,1
20101117,093000,230,3,6,2010,50.105821,14.284319,1
20101117,093052,230,3,6,1855,50.107109,14.295806,1
20101117,093114,230,3,6,1853,50.098687,14.288268,1
20101117,093214,230,3,6,2858,50.099109,14.288329,1
20101117,093335,230,3,6,1854,50.093833,14.300010,1
20101117,093613,230,3,6,2013,50.093681,14.304531,1
20101117,093619,230,3,6,2859,50.093598,14.311198,1
20101117,093638,230,3,6,2013,50.093681,14.304531,1
20101117,093735,230,3,6,2860,50.094626,14.321282,1
20101117,094018,230,3,18,446,50.093017,14.330445,1
20101117,094035,230,3,6,2861,50.092822,14.328731,1
20101117,094127,230,3,6,2862,50.098659,14.341655,1
20101117,094213,230,3,6,2863,50.098701,14.342702,1
20101117,094349,230,3,6,2864,50.097207,14.355835,1
20101117,094452,230,3,1,2865,50.093990,14.349856,1
20101117,094513,230,3,1,2866,50.102326,14.355882,1
20101117,094523,230,3,1,2867,50.097997,14.352602,1
20101117,094616,230,3,1,2868,50.103526,14.362818,1
20101117,094639,230,3,1,2869,50.102096,14.366781,1
20101117,094727,230,3,1,2870,50.102706,14.368438,1
20101117,094937,230,3,1,2871,50.094871,14.383183,1
20101117,095021,230,3,1,242,50.102320,14.392873,1
20101117,095035,230,3,1,6,50.096388,14.385038,1
20101117,095142,230,3,1,2,50.105526,14.393218,1
20101117,095233,230,3,3,7,50.074297,14.428297,1
20101117,100038,0,0,0,0,0.000000,0.000000,1
20101117,100115,230,3,3,8,50.074297,14.428297,1
20101117,100204,0,0,0,0,0.000000,0.000000,1
20101117,100306,230,3,3,7,50.074297,14.428297,1
20101117,100340,0,0,0,0,0.000000,0.000000,1
20101117,100419,230,3,3,8,50.074297,14.428297,1
20101117,100518,0,0,0,0,0.000000,0.000000,1
20101117,100555,230,3,3,9,50.074297,14.428297,1
20101117,100652,0,0,0,0,0.000000,0.000000,1
20101117,100728,230,3,3,26,50.074297,14.428297,1
20101117,100846,0,0,0,0,0.000000,0.000000,1
20101117,100912,230,3,3,27,50.074297,14.428297,1
20101117,101012,0,0,0,0,0.000000,0.000000,1
20101117,101037,230,3,3,28,50.074297,14.428297,1
20101117,101132,0,0,0,0,0.000000,0.000000,1
20101117,101216,230,3,3,27,50.074297,14.428297,1
20101117,101258,0,0,0,0,0.000000,0.000000,1
20101117,101405,230,3,3,28,50.074297,14.428297,1
20101117,101432,0,0,0,0,0.000000,0.000000,1
20101117,101543,230,3,3,27,50.074297,14.428297,1
20101117,101700,0,0,0,0,0.000000,0.000000,1
20101117,101914,230,3,3,28,50.074297,14.428297,1
20101117,102054,230,3,7,29,50.065910,14.507394,1
20101117,102112,230,3,6,30,50.066022,14.503034,1
20101117,102500,230,3,6,60,50.072500,14.500402,1
20101117,102532,230,3,6,30,50.066022,14.503034,1
20101117,102547,230,3,6,33,50.069076,14.509180,1
20101117,102600,230,3,6,32,50.068199,14.514701,1
20101117,102625,230,3,1,31,50.067988,14.506768,1
20101117,102705,230,3,15,251,50.069877,14.502338,1
20101117,102748,230,3,7,180,50.071218,14.513988,1
20101117,102807,230,3,6,34,50.072612,14.511606,1
20101117,102920,230,3,7,35,50.063554,14.529775,1
20101117,102940,230,3,6,58,50.064825,14.527234,1
20101117,102958,230,3,6,38,50.062191,14.542474,1
20101117,103059,230,3,6,39,50.053476,14.548071,1
20101117,103119,230,3,6,40,50.052128,14.534634,1
20101117,103153,230,3,6,57,50.058826,14.534309,1
20101117,103207,230,3,6,41,50.048996,14.538392,1
20101117,103215,230,3,6,57,50.058826,14.534309,1
20101117,103246,230,3,6,41,50.048996,14.538392,1
20101117,103330,230,3,6,40,50.052128,14.534634,1
20101117,103452,230,3,6,42,50.048802,14.548801,1
20101117,103527,230,3,6,39,50.053476,14.548071,1
20101117,103614,230,3,7,214,50.046640,14.531379,1
20101117,103629,230,3,6,43,50.047225,14.536522,1
20101117,103657,230,3,6,44,50.043899,14.550689,1
20101117,103753,230,3,6,45,50.044807,14.558335,1
20101117,103931,230,3,6,46,50.048704,14.553362,1
20101117,104227,230,3,6,49,50.040997,14.552996,1
20101117,104245,230,3,6,47,50.041035,14.565252,1
20101117,104310,230,3,6,48,50.044606,14.568368,1
20101117,104519,230,3,6,49,50.040997,14.552996,1
20101117,104709,230,3,6,48,50.044606,14.568368,1
20101117,104725,230,3,6,49,50.040997,14.552996,1
20101117,104738,230,3,6,48,50.044606,14.568368,1
20101117,122450,230,3,6,49,50.040997,14.552996,1
20101117,122526,230,3,6,48,50.044606,14.568368,1
20101117,142018,230,3,6,49,50.040997,14.552996,1
20101117,142105,230,3,6,48,50.044606,14.568368,1
20101117,142556,230,3,6,49,50.040997,14.552996,1
20101117,142603,230,3,6,48,50.044606,14.568368,1
20101117,154904,230,3,6,49,50.040997,14.552996,1
20101117,154927,230,3,6,48,50.044606,14.568368,1
20101117,154952,230,3,6,49,50.040997,14.552996,1
20101117,155204,230,3,6,48,50.044606,14.568368,1
20101117,155359,230,3,6,47,50.041035,14.565252,1
20101117,155504,230,3,6,46,50.048704,14.553362,1
20101117,155932,230,3,6,175,50.066868,14.544911,1
20101117,160041,230,3,6,45,50.044807,14.558335,1
20101117,162119,230,3,6,46,50.048704,14.553362,1
20101117,162152,230,3,6,45,50.044807,14.558335,1
20101117,162224,230,3,6,46,50.048704,14.553362,1
20101117,162655,230,3,6,48,50.044606,14.568368,1
20101117,162720,230,3,6,49,50.040997,14.552996,1
20101117,162730,230,3,6,47,50.041035,14.565252,1
20101117,162806,230,3,6,48,50.044606,14.568368,1
20101117,162929,230,3,6,49,50.040997,14.552996,1
20101117,162936,230,3,6,48,50.044606,14.568368,1
20101117,163124,230,3,6,49,50.040997,14.552996,1
20101117,163400,230,3,6,48,50.044606,14.568368,1
20101118,064954,230,3,6,49,50.040997,14.552996,1
20101118,065205,230,3,6,48,50.044606,14.568368,1
20101118,065407,230,3,6,49,50.040997,14.552996,1
20101118,065511,230,3,6,46,50.048704,14.553362,1
20101118,065622,230,3,6,45,50.044807,14.558335,1
20101118,065839,230,3,6,44,50.043899,14.550689,1
20101118,065943,230,3,6,43,50.047225,14.536522,1
20101118,070045,230,3,6,39,50.053476,14.548071,1
20101118,070053,230,3,6,42,50.048802,14.548801,1
20101118,070114,230,3,6,40,50.052128,14.534634,1
20101118,070309,230,3,6,41,50.048996,14.538392,1
20101118,070328,230,3,6,40,50.052128,14.534634,1
20101118,070340,230,3,6,41,50.048996,14.538392,1
20101118,070348,230,3,6,40,50.052128,14.534634,1
20101118,070358,230,3,6,57,50.058826,14.534309,1
20101118,070418,230,3,6,40,50.052128,14.534634,1
20101118,070436,230,3,6,38,50.062191,14.542474,1
20101118,070521,230,3,6,39,50.053476,14.548071,1
20101118,070530,230,3,6,43,50.047225,14.536522,1
20101118,070537,230,3,7,215,50.057324,14.545588,1
20101118,070546,230,3,7,37,50.062913,14.541140,1
20101118,070604,230,3,6,58,50.064825,14.527234,1
20101118,070642,230,3,6,59,50.062696,14.517201,1
20101118,070654,230,3,7,179,50.059093,14.518660,1
20101118,070719,230,3,6,59,50.062696,14.517201,1
20101118,070720,230,3,6,34,50.072612,14.511606,1
20101118,070734,230,3,6,59,50.062696,14.517201,1
20101118,070823,230,3,6,34,50.072612,14.511606,1
20101118,071004,230,3,1,31,50.067988,14.506768,1
20101118,071018,230,3,6,32,50.068199,14.514701,1
20101118,071039,230,3,1,31,50.067988,14.506768,1
20101118,071056,230,3,6,60,50.072500,14.500402,1
20101118,071114,230,3,6,30,50.066022,14.503034,1
20101118,071216,230,3,3,28,50.074297,14.428297,1
20101118,071640,0,0,0,0,0.000000,0.000000,1
20101118,071811,230,3,6,252,50.074262,14.493646,1
20101118,071906,0,0,0,0,0.000000,0.000000,1
20101118,072008,230,3,3,28,50.074297,14.428297,1
20101118,072047,0,0,0,0,0.000000,0.000000,1
20101118,072200,230,3,3,27,50.074297,14.428297,1
20101118,072230,0,0,0,0,0.000000,0.000000,1
20101118,072254,230,3,3,28,50.074297,14.428297,1
20101118,072337,0,0,0,0,0.000000,0.000000,1
20101118,072412,230,3,3,27,50.074297,14.428297,1
20101118,072506,0,0,0,0,0.000000,0.000000,1
20101118,072533,230,3,3,26,50.074297,14.428297,1
20101118,072652,0,0,0,0,0.000000,0.000000,1
20101118,072705,230,3,3,9,50.074297,14.428297,1
20101118,072819,0,0,0,0,0.000000,0.000000,1
20101118,072838,230,3,3,8,50.074297,14.428297,1
20101118,072938,0,0,0,0,0.000000,0.000000,1
20101118,073002,230,3,3,7,50.074297,14.428297,1
20101118,073058,0,0,0,0,0.000000,0.000000,1
20101118,073139,230,3,3,8,50.074297,14.428297,1
20101118,073244,0,0,0,0,0.000000,0.000000,1
20101118,073315,230,3,3,7,50.074297,14.428297,1
20101118,073734,230,3,8,75,50.102209,14.392311,1
20101118,073800,230,3,1,2,50.105526,14.393218,1
20101118,073904,230,3,1,4,50.103628,14.386725,1
20101118,073922,230,3,1,2,50.105526,14.393218,1
20101118,074308,230,3,1,238,50.107729,14.390018,1
20101118,074518,230,3,1,5,50.097338,14.392858,1
20101118,074531,230,3,1,242,50.102320,14.392873,1
20101118,074604,230,3,1,238,50.107729,14.390018,1
20101118,075111,230,3,1,242,50.102320,14.392873,1
20101118,075117,230,3,1,238,50.107729,14.390018,1
20101118,075934,230,3,1,242,50.102320,14.392873,1
20101118,080123,230,3,1,238,50.107729,14.390018,1
20101118,080519,230,3,1,2,50.105526,14.393218,1
20101118,080850,230,3,1,4,50.103628,14.386725,1
20101118,080859,230,3,1,2,50.105526,14.393218,1
20101118,081424,230,3,1,1,50.102976,14.399171,1
20101118,081456,230,3,1,2,50.105526,14.393218,1
20101118,081500,230,3,1,4,50.103628,14.386725,1
20101118,081506,230,3,1,2,50.105526,14.393218,1
20101118,081836,230,3,1,238,50.107729,14.390018,1
20101118,101755,230,3,1,5,50.097338,14.392858,1
20101118,101807,230,3,1,242,50.102320,14.392873,1
20101118,101816,230,3,1,5,50.097338,14.392858,1
20101118,101856,230,3,1,238,50.107729,14.390018,1
20101118,103631,230,3,1,242,50.102320,14.392873,1
20101118,103650,230,3,1,238,50.107729,14.390018,1
20101118,112554,230,3,1,5,50.097338,14.392858,1
20101118,112559,230,3,1,1,50.102976,14.399171,1
20101118,112613,230,3,1,2,50.105526,14.393218,1
20101118,112712,230,3,1,4,50.103628,14.386725,1
20101118,112718,230,3,8,75,50.102209,14.392311,1
20101118,112737,230,3,1,1,50.102976,14.399171,1
20101118,112744,230,3,1,2,50.105526,14.393218,1
20101118,113608,230,3,1,1,50.102976,14.399171,1
20101118,113626,230,3,1,2,50.105526,14.393218,1
20101118,113638,230,3,1,1,50.102976,14.399171,1
20101118,113645,230,3,1,2,50.105526,14.393218,1
20101118,114119,230,3,1,4,50.103628,14.386725,1
20101118,114132,230,3,8,75,50.102209,14.392311,1
20101118,114149,230,3,1,2,50.105526,14.393218,1
20101118,114222,230,3,1,1,50.102976,14.399171,1
20101118,114241,230,3,1,2,50.105526,14.393218,1
20101118,114725,230,3,1,238,50.107729,14.390018,1
20101118,114924,230,3,1,5,50.097338,14.392858,1
20101118,115044,230,3,1,238,50.107729,14.390018,1
20101118,115129,230,3,1,181,50.104299,14.400298,1
20101118,115137,230,3,1,238,50.107729,14.390018,1
20101118,121547,230,3,1,242,50.102320,14.392873,1
20101118,121626,230,3,1,238,50.107729,14.390018,1
20101118,123244,230,3,1,242,50.102320,14.392873,1
20101118,123313,230,3,1,238,50.107729,14.390018,1
20101118,123412,230,3,1,242,50.102320,14.392873,1
20101118,123421,230,3,1,238,50.107729,14.390018,1
20101118,123650,230,3,1,181,50.104299,14.400298,1
20101118,123702,230,3,1,238,50.107729,14.390018,1
20101118,123732,230,3,1,181,50.104299,14.400298,1
20101118,124018,230,3,1,238,50.107729,14.390018,1
20101118,124039,230,3,1,5,50.097338,14.392858,1
20101118,125016,230,3,1,238,50.107729,14.390018,1
20101118,125058,230,3,1,2,50.105526,14.393218,1
20101118,125409,230,3,1,4,50.103628,14.386725,1
20101118,125415,230,3,1,2,50.105526,14.393218,1
20101118,130147,230,3,1,76,50.099961,14.389078,1
20101118,130212,230,3,1,2,50.105526,14.393218,1
20101118,130227,230,3,1,76,50.099961,14.389078,1
20101118,130438,230,3,1,1,50.102976,14.399171,1
20101118,130833,230,3,1,243,50.095780,14.388015,1
20101118,130928,230,3,1,1,50.102976,14.399171,1
20101118,131252,230,3,1,244,50.097428,14.391725,1
20101118,131340,230,3,1,5,50.097338,14.392858,1
20101118,131349,230,3,1,244,50.097428,14.391725,1
20101118,131837,230,3,1,5,50.097338,14.392858,1
20101118,131849,230,3,1,76,50.099961,14.389078,1
